max_pulls,expected_special_items,si_p(<=1),si_p(<=2),si_p(<=3),si_p(<=6),si_p(<=9),si_p(<=12),si_p(>=1),si_p(>=2),si_p(>=3),si_p(>=6),si_p(>=9),si_p(>=12),p(0)_5c,p(>=1)_5c,p(>=2)_5c,p(>=3)_5c,p(>=4)_5c,p(>=5)_5c,p(>=6)_5c,p(>=7)_5c,p(>=8)_5c,p(<=1)_5c,p(<=2)_5c,p(<=3)_5c,p(<=4)_5c,p(<=5)_5c,p(<=6)_5c,p(<=7)_5c,p(<=8)_5c,p(0)_6c,p(>=1)_6c,p(>=2)_6c,p(>=3)_6c,p(>=4)_6c,p(>=5)_6c,p(>=6)_6c,p(>=7)_6c,p(>=8)_6c,p(<=1)_6c,p(<=2)_6c,p(<=3)_6c,p(<=4)_6c,p(<=5)_6c,p(<=6)_6c,p(<=7)_6c,p(<=8)_6c,p(0)_7c,p(>=1)_7c,p(>=2)_7c,p(>=3)_7c,p(>=4)_7c,p(>=5)_7c,p(>=6)_7c,p(>=7)_7c,p(>=8)_7c,p(<=1)_7c,p(<=2)_7c,p(<=3)_7c,p(<=4)_7c,p(<=5)_7c,p(<=6)_7c,p(<=7)_7c,p(<=8)_7c
7590,4.250013,13.380630,26.199260,41.540580,81.889140,97.256970,99.791360,95.297050,86.619370,73.800740,28.998540,5.568040,0.533930,0.000000,100.000200,99.988300,99.217600,89.086100,51.920500,11.427600,0.548600,0.000000,0.011900,0.782600,10.914100,48.079700,88.572600,99.451600,100.000200,100.000200,0.006500,99.993600,99.338500,89.959100,54.967500,14.688400,0.956600,0.008400,0.000000,0.661600,10.041000,45.032600,85.311700,99.043500,99.991700,100.000100,100.000100,0.389300,99.610600,91.550700,57.777000,16.832900,1.517900,0.017600,0.000000,0.000000,8.449200,42.222900,83.167000,98.482000,99.982300,99.999900,99.999900,99.999900
7600,4.272971,13.194120,25.908000,41.179250,81.630900,97.192050,99.784290,95.379150,86.805880,74.092000,29.328010,5.682090,0.549970,0.000000,100.000000,99.988500,99.234900,89.228300,52.214200,11.566700,0.560300,0.000000,0.011500,0.765100,10.771700,47.785800,88.433300,99.439700,100.000000,100.000000,0.006200,99.993900,99.355300,90.113600,55.310000,14.884800,0.980500,0.008700,0.000000,0.644800,9.886500,44.690100,85.115300,99.019600,99.991400,100.000100,100.000100,0.378100,99.621900,91.691200,58.128300,17.070500,1.555000,0.018300,0.000000,0.000000,8.308800,41.871700,82.929500,98.445000,99.981700,100.000000,100.000000,100.000000
7610,4.295969,13.009950,25.615690,40.825350,81.369090,97.124900,99.777580,95.460680,86.990050,74.384310,29.658080,5.798400,0.565610,0.000000,100.000000,99.988800,99.252200,89.368500,52.505400,11.702200,0.570200,0.000000,0.011200,0.747800,10.631500,47.494600,88.297800,99.429800,100.000000,100.000000,0.006000,99.994000,99.370500,90.265400,55.645900,15.080300,1.002400,0.008900,0.000000,0.629500,9.734600,44.354100,84.919700,98.997600,99.991100,100.000000,100.000000,0.367700,99.632200,91.825900,58.479800,17.302900,1.592200,0.019200,0.000000,0.000000,8.174000,41.520100,82.697000,98.407700,99.980700,99.999900,99.999900,99.999900
7620,4.319049,12.826140,25.330180,40.466160,81.108900,97.056720,99.770290,95.539460,87.173860,74.669820,29.989650,5.916610,0.583190,0.000000,100.000100,99.989400,99.270000,89.506500,52.796500,11.839200,0.581700,0.000000,0.010700,0.730100,10.493600,47.203600,88.160900,99.418400,100.000100,100.000100,0.005800,99.994200,99.385600,90.412700,55.982200,15.279800,1.025700,0.009200,0.000000,0.614400,9.587300,44.017800,84.720200,98.974300,99.990800,100.000000,100.000000,0.357800,99.642100,91.961500,58.830200,17.539200,1.631500,0.020200,0.000000,0.000000,8.038400,41.169700,82.460700,98.368400,99.979700,99.999900,99.999900,99.999900
7630,4.342255,12.643000,25.043900,40.111300,80.843050,96.986910,99.762240,95.617200,87.357000,74.956100,30.324890,6.039720,0.600910,0.000000,100.000100,99.989800,99.287700,89.642400,53.089000,11.977000,0.593800,0.000000,0.010300,0.712400,10.357700,46.911100,88.023100,99.406300,100.000100,100.000100,0.005500,99.994600,99.401800,90.557000,56.313700,15.478400,1.049600,0.009500,0.000000,0.598300,9.443100,43.686400,84.521700,98.950500,99.990600,100.000100,100.000100,0.348000,99.652000,92.095400,59.180200,17.775300,1.671900,0.021100,0.000000,0.000000,7.904600,40.819800,82.224700,98.328100,99.978900,100.000000,100.000000,100.000000
7640,4.365563,12.464380,24.755120,39.752670,80.574760,96.915930,99.753830,95.694730,87.535620,75.244880,30.661980,6.161800,0.619000,0.000000,99.999900,99.990100,99.303700,89.780000,53.371300,12.114800,0.604800,0.000000,0.009800,0.696200,10.219900,46.628600,87.885100,99.395100,99.999900,99.999900,0.005300,99.994800,99.417300,90.701900,56.644000,15.679100,1.073900,0.009700,0.000000,0.582800,9.298200,43.356100,84.321000,98.926200,99.990400,100.000100,100.000100,0.338300,99.661500,92.227500,59.528000,18.014500,1.711000,0.021800,0.000000,0.000000,7.772300,40.471800,81.985300,98.288800,99.978000,99.999800,99.999800,99.999800
7650,4.388947,12.285190,24.475320,39.396170,80.303540,96.841960,99.744760,95.770630,87.714810,75.524680,31.000300,6.285320,0.637470,0.000000,100.000000,99.990500,99.318600,89.915500,53.657200,12.257600,0.617300,0.000000,0.009500,0.681400,10.084500,46.342800,87.742400,99.382700,100.000000,100.000000,0.005100,99.994900,99.432000,90.843700,56.980400,15.880600,1.099100,0.010000,0.000000,0.568000,9.156300,43.019600,84.119400,98.900900,99.990000,100.000000,100.000000,0.328800,99.671200,92.355100,59.876800,18.254000,1.751500,0.022600,0.000000,0.000000,7.644900,40.123200,81.746000,98.248500,99.977400,100.000000,100.000000,100.000000
7660,4.412258,12.108410,24.196270,39.041820,80.031780,96.768160,99.735740,95.846310,87.891590,75.803730,31.339160,6.412730,0.656270,0.000000,100.000100,99.990900,99.332600,90.053100,53.945500,12.396700,0.628900,0.000000,0.009200,0.667500,9.947000,46.054600,87.603400,99.371200,100.000100,100.000100,0.004900,99.995100,99.446000,90.981100,57.312800,16.085100,1.124700,0.010300,0.000000,0.554000,9.018900,42.687200,83.914900,98.875300,99.989700,100.000000,100.000000,0.319900,99.680000,92.481800,60.224700,18.498800,1.793600,0.023400,0.000000,0.000000,7.518100,39.775200,81.501100,98.206300,99.976500,99.999900,99.999900,99.999900
7670,4.435749,11.932060,23.916640,38.692770,79.758680,96.692610,99.726220,95.921490,88.067940,76.083360,31.680510,6.542450,0.675990,0.000000,100.000100,99.991300,99.348000,90.184000,54.235500,12.534500,0.641600,0.000000,0.008800,0.652100,9.816100,45.764600,87.465600,99.358500,100.000100,100.000100,0.004800,99.995200,99.461100,91.122000,57.644400,16.287200,1.150800,0.010600,0.000000,0.538900,8.878000,42.355600,83.712800,98.849200,99.989400,100.000000,100.000000,0.310900,99.689200,92.609000,60.576500,18.738300,1.836000,0.024500,0.000000,0.000000,7.391100,39.423600,81.261800,98.164100,99.975600,100.000100,100.000100,100.000100
7680,4.459244,11.756990,23.640980,38.342130,79.478500,96.615660,99.717450,95.994960,88.243010,76.359020,32.019330,6.671720,0.695460,0.000000,100.000100,99.991500,99.362800,90.314200,54.519300,12.673100,0.653400,0.000000,0.008600,0.637300,9.685900,45.480800,87.327000,99.346700,100.000100,100.000100,0.004600,99.995400,99.475400,91.259400,57.973800,16.496200,1.175800,0.011100,0.000000,0.524600,8.740600,42.026200,83.503800,98.824200,99.988900,100.000000,100.000000,0.302000,99.698000,92.733800,60.927700,18.986800,1.879400,0.025500,0.000000,0.000000,7.266200,39.072300,81.013200,98.120600,99.974500,100.000000,100.000000,100.000000
7690,4.482829,11.584830,23.365160,37.992410,79.198840,96.538530,99.707920,96.068390,88.415170,76.634840,32.364120,6.803130,0.715920,0.000000,100.000000,99.991700,99.376400,90.441700,54.805000,12.818800,0.665400,0.000000,0.008300,0.623600,9.558300,45.195000,87.181200,99.334600,100.000000,100.000000,0.004400,99.995700,99.488500,91.395800,58.298400,16.709100,1.201300,0.011400,0.000000,0.511600,8.604300,41.701700,83.291000,98.798800,99.988700,100.000100,100.000100,0.293500,99.706600,92.855800,61.273600,19.235800,1.922300,0.026400,0.000000,0.000000,7.144300,38.726500,80.764300,98.077800,99.973700,100.000100,100.000100,100.000100
7700,4.506461,11.420170,23.092400,37.641980,78.916670,96.461170,99.698880,96.141470,88.579830,76.907600,32.713280,6.938480,0.736960,0.000000,100.000100,99.992200,99.390600,90.566900,55.089200,12.961800,0.676700,0.000000,0.007900,0.609500,9.433200,44.910900,87.038300,99.323400,100.000100,100.000100,0.004200,99.995700,99.501100,91.531100,58.626300,16.914600,1.227300,0.011700,0.000000,0.498800,8.468800,41.373600,83.085300,98.772600,99.988200,99.999900,99.999900,0.285900,99.714000,92.977400,61.620100,19.488400,1.966700,0.027400,0.000000,0.000000,7.022500,38.379800,80.511500,98.033200,99.972500,99.999900,99.999900,99.999900
7710,4.530222,11.253230,22.817690,37.290770,78.632410,96.380250,99.689440,96.212730,88.746770,77.182310,33.061910,7.073480,0.758820,0.000000,100.000100,99.992500,99.403500,90.693600,55.371100,13.104800,0.689700,0.000000,0.007600,0.596600,9.306500,44.629000,86.895300,99.310400,100.000100,100.000100,0.004000,99.995800,99.513300,91.664100,58.958600,17.128500,1.254400,0.012200,0.000000,0.486500,8.335700,41.041200,82.871300,98.745400,99.987600,99.999800,99.999800,0.278200,99.721800,93.093400,61.962100,19.735900,2.011600,0.028300,0.000000,0.000000,6.906600,38.037900,80.264100,97.988400,99.971700,100.000000,100.000000,100.000000
7720,4.554064,11.087680,22.541180,36.940910,78.345670,96.295740,99.679140,96.280300,88.912320,77.458820,33.413550,7.209540,0.780400,0.000000,100.000100,99.992700,99.415900,90.817000,55.655400,13.250900,0.702100,0.000000,0.007400,0.584200,9.183100,44.344700,86.749200,99.298000,100.000100,100.000100,0.003900,99.996200,99.525000,91.792500,59.277800,17.339900,1.281300,0.012700,0.000000,0.475100,8.207600,40.722300,82.660200,98.718800,99.987400,100.000100,100.000100,0.270600,99.729200,93.212000,62.305600,19.987700,2.057100,0.029300,0.000000,0.000000,6.787800,37.694200,80.012100,97.942700,99.970500,99.999800,99.999800,99.999800
7730,4.577927,10.923210,22.269920,36.591680,78.057040,96.213020,99.669330,96.346150,89.076790,77.730080,33.763560,7.350160,0.803500,0.000000,100.000100,99.992900,99.429100,90.941000,55.936400,13.398600,0.715200,0.000000,0.007200,0.571000,9.059100,44.063700,86.601500,99.284900,100.000100,100.000100,0.003700,99.996400,99.537700,91.921400,59.597700,17.553500,1.310400,0.013200,0.000000,0.462400,8.078700,40.402400,82.446600,98.689700,99.986900,100.000100,100.000100,0.263600,99.736300,93.330500,62.644500,20.242300,2.105900,0.029900,0.000000,0.000000,6.669400,37.355400,79.757600,97.894000,99.970000,99.999900,99.999900,99.999900
7740,4.601894,10.760610,22.001910,36.244690,77.762380,96.127340,99.658790,96.414620,89.239390,77.998090,34.114620,7.492270,0.827030,0.000000,100.000000,99.993100,99.442200,91.062400,56.218500,13.545700,0.729000,0.000000,0.006900,0.557800,8.937600,43.781500,86.454300,99.271000,100.000000,100.000000,0.003500,99.996300,99.548700,92.049000,59.917900,17.762600,1.339500,0.013800,0.000000,0.451100,7.950800,40.081900,82.237200,98.660300,99.986000,99.999800,99.999800,0.256100,99.743900,93.444500,62.986800,20.499300,2.153700,0.031000,0.000100,0.000000,6.555500,37.013200,79.500700,97.846300,99.969000,99.999900,100.000000,100.000000
7750,4.625972,10.597460,21.736420,35.899860,77.470970,96.038880,99.647480,96.483140,89.402540,78.263580,34.468050,7.637100,0.850630,0.000000,100.000000,99.993400,99.455600,91.182900,56.496600,13.692000,0.743600,0.000000,0.006600,0.544400,8.817100,43.503400,86.308000,99.256400,100.000000,100.000000,0.003400,99.996700,99.561400,92.173400,60.241100,17.974700,1.369100,0.014200,0.000000,0.438700,7.826700,39.759000,82.025400,98.631000,99.985900,100.000100,100.000100,0.248500,99.751600,93.557900,63.326300,20.757600,2.201000,0.032100,0.000100,0.000000,6.442200,36.673800,79.242500,97.799100,99.968000,100.000000,100.000100,100.000100
7760,4.650013,10.436440,21.470720,35.556440,77.177370,95.951010,99.635960,96.549670,89.563560,78.529280,34.823330,7.781240,0.874810,0.000000,100.000200,99.993700,99.468000,91.302100,56.774300,13.842000,0.757100,0.000000,0.006500,0.532200,8.698100,43.225900,86.158200,99.243100,100.000200,100.000200,0.003300,99.996600,99.572600,92.299700,60.564700,18.193800,1.397000,0.014600,0.000000,0.427300,7.700200,39.435200,81.806100,98.602900,99.985300,99.999900,99.999900,0.241300,99.758600,93.670100,63.661500,21.019900,2.250700,0.033300,0.000100,0.000000,6.329800,36.338400,78.980000,97.749200,99.966600,99.999800,99.999900,99.999900
7770,4.674219,10.277440,21.207210,35.215130,76.880930,95.859830,99.624450,96.613520,89.722560,78.792790,35.181150,7.930260,0.900480,0.000000,100.000000,99.993800,99.481000,91.420500,57.047300,13.989700,0.772100,0.000000,0.006200,0.519000,8.579500,42.952700,86.010300,99.227900,100.000000,100.000000,0.003200,99.996900,99.583700,92.419100,60.882900,18.409800,1.427700,0.015100,0.000000,0.416400,7.581000,39.117200,81.590300,98.572400,99.985000,100.000100,100.000100,0.234400,99.765700,93.782700,63.994900,21.282800,2.299100,0.034600,0.000100,0.000000,6.217400,36.005200,78.717300,97.701000,99.965500,100.000000,100.000100,100.000100
7780,4.698443,10.119890,20.946310,34.870210,76.581890,95.768380,99.612560,96.676890,89.880110,79.053690,35.538890,8.081450,0.926700,0.000000,100.000000,99.994000,99.493600,91.535400,57.319900,14.134500,0.786700,0.000000,0.006000,0.506400,8.464600,42.680100,85.865500,99.213300,100.000000,100.000000,0.003000,99.997000,99.594000,92.540900,61.199600,18.629000,1.456900,0.015700,0.000000,0.406000,7.459100,38.800400,81.371000,98.543100,99.984300,100.000000,100.000000,0.227600,99.772400,93.890100,64.327600,21.545800,2.347700,0.036100,0.000100,0.000000,6.109900,35.672400,78.454200,97.652300,99.963900,99.999900,100.000000,100.000000
7790,4.722798,9.964000,20.686970,34.526550,76.275570,95.675330,99.599900,96.739840,90.036000,79.313030,35.897700,8.233890,0.952720,0.000000,100.000000,99.994200,99.505200,91.649700,57.595600,14.283400,0.800600,0.000000,0.005800,0.494800,8.350300,42.404400,85.716600,99.199400,100.000000,100.000000,0.002900,99.997100,99.605400,92.660000,61.520000,18.845300,1.487800,0.016200,0.000000,0.394600,7.340000,38.480000,81.154700,98.512200,99.983800,100.000000,100.000000,0.221300,99.778700,93.999900,64.660100,21.807100,2.399900,0.037500,0.000100,0.000000,6.000100,35.339900,78.192900,97.600100,99.962500,99.999900,100.000000,100.000000
7800,4.747091,9.808240,20.428080,34.186480,75.975620,95.580440,99.587250,96.801090,90.191760,79.571920,36.256610,8.388590,0.979800,0.000000,100.000000,99.994500,99.516700,91.762300,57.875800,14.430300,0.815100,0.000000,0.005500,0.483300,8.237700,42.124200,85.569700,99.184900,100.000000,100.000000,0.002700,99.997200,99.615200,92.778000,61.837300,19.067200,1.518700,0.016800,0.000000,0.384700,7.221900,38.162600,80.932700,98.481200,99.983100,99.999900,99.999900,0.214800,99.785200,94.104400,64.987600,22.065900,2.451300,0.039000,0.000100,0.000000,5.895600,35.012400,77.934100,97.548700,99.961000,99.999900,100.000000,100.000000
7810,4.771525,9.655440,20.171000,33.847500,75.669430,95.482600,99.573560,96.860470,90.344560,79.829000,36.618730,8.548820,1.006740,0.000000,100.000000,99.994700,99.526900,91.875300,58.153500,14.580000,0.830000,0.000000,0.005300,0.473100,8.124700,41.846500,85.420000,99.170000,100.000000,100.000000,0.002600,99.997400,99.625900,92.896200,62.150900,19.287900,1.548800,0.017300,0.000000,0.374100,7.103800,37.849100,80.712100,98.451200,99.982700,100.000000,100.000000,0.209300,99.790800,94.210200,65.317500,22.331700,2.504000,0.040400,0.000100,0.000000,5.789900,34.682600,77.668400,97.496100,99.959700,100.000000,100.000100,100.000100
7820,4.795966,9.503130,19.920330,33.511620,75.357670,95.383720,99.559910,96.919990,90.496870,80.079670,36.981660,8.706630,1.035000,0.000000,100.000000,99.994900,99.538000,91.987100,58.424700,14.726700,0.845100,0.000000,0.005100,0.462000,8.012900,41.575300,85.273300,99.154900,100.000000,100.000000,0.002400,99.997600,99.636100,93.013000,62.466600,19.508900,1.581400,0.018000,0.000000,0.363900,6.987000,37.533400,80.491100,98.418600,99.982000,100.000000,100.000000,0.203200,99.796900,94.312900,65.646900,22.598900,2.558600,0.041800,0.000100,0.000000,5.687200,34.353200,77.401200,97.441500,99.958300,100.000000,100.000100,100.000100
7830,4.820360,9.356410,19.670770,33.175620,75.049080,95.286350,99.546130,96.979660,90.643590,80.329230,37.343820,8.868430,1.063420,0.000000,100.000000,99.995000,99.548700,92.098000,58.696900,14.882400,0.861000,0.000000,0.005000,0.451300,7.902000,41.303100,85.117600,99.139000,100.000000,100.000000,0.002300,99.997700,99.646200,93.124500,62.778800,19.734100,1.614700,0.018500,0.000000,0.353800,6.875500,37.221200,80.265900,98.385300,99.981500,100.000000,100.000000,0.197500,99.802600,94.412800,65.973500,22.869300,2.614000,0.043500,0.000100,0.000000,5.587300,34.026600,77.130800,97.386100,99.956600,100.000000,100.000100,100.000100
7840,4.844851,9.209990,19.422530,32.844470,74.739520,95.183450,99.531020,97.037280,90.790010,80.577470,37.711380,9.031790,1.093700,0.000000,100.000100,99.995300,99.559800,92.207100,58.971100,15.037300,0.877400,0.000000,0.004800,0.440300,7.793000,41.029000,84.962800,99.122700,100.000100,100.000100,0.002200,99.997900,99.655400,93.236000,63.085400,19.958500,1.647300,0.019200,0.000000,0.344700,6.764100,36.914700,80.041600,98.352800,99.980900,100.000100,100.000100,0.191200,99.808900,94.514100,66.298700,23.140900,2.671300,0.044900,0.000100,0.000000,5.486000,33.701400,76.859200,97.328800,99.955200,100.000000,100.000100,100.000100
7850,4.869465,9.065570,19.175990,32.510220,74.426780,95.082730,99.516410,97.092840,90.934430,80.824010,38.077760,9.197600,1.124030,0.000000,99.999900,99.995300,99.569800,92.314800,59.239100,15.193500,0.892700,0.000000,0.004600,0.430100,7.685100,40.760800,84.806400,99.107200,99.999900,99.999900,0.002100,99.997900,99.664500,93.343700,63.394300,20.182000,1.680400,0.019900,0.000000,0.335500,6.656300,36.605700,79.818000,98.319600,99.980100,100.000000,100.000000,0.185200,99.814900,94.614300,66.624700,23.412700,2.728900,0.046700,0.000100,0.000000,5.385800,33.375400,76.587400,97.271200,99.953400,100.000000,100.000100,100.000100
7860,4.894172,8.923340,18.931600,32.178490,74.107900,94.975830,99.500640,97.150350,91.076660,81.068400,38.445440,9.363770,1.156080,0.000000,99.999900,99.995500,99.579200,92.421200,59.510900,15.346100,0.910400,0.000000,0.004400,0.420700,7.578700,40.489000,84.653800,99.089500,99.999900,99.999900,0.002000,99.998000,99.674200,93.452800,63.697700,20.410000,1.714300,0.020400,0.000000,0.325800,6.547200,36.302300,79.590000,98.285700,99.979600,100.000000,100.000000,0.179400,99.820500,94.710500,66.944900,23.687800,2.788700,0.048800,0.000100,0.000000,5.289400,33.055000,76.312100,97.211200,99.951100,99.999800,99.999900,99.999900
7870,4.918946,8.780290,18.691070,31.848790,73.788300,94.868050,99.484580,97.206280,91.219710,81.308930,38.817900,9.533920,1.186310,0.000000,100.000000,99.995700,99.589800,92.527000,59.782300,15.504300,0.926300,0.000000,0.004300,0.410200,7.473000,40.217700,84.495700,99.073700,100.000000,100.000000,0.001900,99.997900,99.682300,93.559000,64.004900,20.637200,1.748300,0.021200,0.000000,0.317500,6.440800,35.994900,79.362600,98.251500,99.978600,99.999800,99.999800,0.174300,99.825600,94.806000,67.263700,23.961700,2.847800,0.050700,0.000100,0.000000,5.193900,32.736200,76.038200,97.152100,99.949200,99.999800,99.999900,99.999900
7880,4.943881,8.639950,18.450090,31.520410,73.463930,94.758020,99.468590,97.260810,91.360050,81.549910,39.188100,9.705040,1.219590,0.000000,99.999900,99.995800,99.599200,92.628300,60.051300,15.654700,0.942500,0.000000,0.004100,0.400700,7.371600,39.948600,84.345200,99.057400,99.999900,99.999900,0.001800,99.998100,99.691400,93.663600,64.303900,20.865200,1.785700,0.022000,0.000000,0.308500,6.336300,35.696000,79.134700,98.214200,99.977900,99.999900,99.999900,0.169200,99.830700,94.901000,67.581900,24.238200,2.907900,0.052200,0.000100,0.000000,5.098900,32.418000,75.761700,97.092000,99.947700,99.999800,99.999900,99.999900
7890,4.968777,8.503650,18.210390,31.198030,73.143030,94.644020,99.452940,97.314190,91.496350,81.789610,39.555740,9.881900,1.253840,0.000000,100.000000,99.996000,99.608100,92.730200,60.316900,15.810000,0.959100,0.000000,0.004000,0.391900,7.269800,39.683100,84.190000,99.040900,100.000000,100.000000,0.001800,99.998200,99.699600,93.767000,64.608100,21.098400,1.823500,0.023000,0.000000,0.300400,6.233000,35.391900,78.901600,98.176500,99.977000,100.000000,100.000000,0.164500,99.835500,94.995000,67.894600,24.513800,2.968100,0.054000,0.000100,0.000000,5.005000,32.105400,75.486200,97.031900,99.946000,99.999900,100.000000,100.000000
